ecotype id	nativename	1_LD	2_LDV	3_SD	4_SDV	5_FT10	6_FT16	7_FT22	8_Seed Dormancy	9_Emco5	10_Emwa1	11_Emoy*	12_Hiks1	13_Noco2	14_Li7	15_B11	16_Na23	17_Mg25	18_P31	19_S34	20_K39	21_Ca43	22_Mn55	23_Fe56	24_Co59	25_Ni60	26_Cu65	27_Zn66	28_As75	29_Se82	30_Mo98	31_Cd114	32_<i>avrPphB</i>	33_<i>avrRpm1</i>	34_<i>avrRpt2</i>	35_<i>avrB</i>	39_0W	40_2W	41_4W	42_8W	43_FLC	44_FRI	45_8W GH FT	46_8W GH LN	47_0W GH FT	48_0W GH LN	57_FT Field	58_FT Diameter Field	59_FT GH	60_FT Duration GH	61_LC Duration GH	62_LFS GH	63_MT GH	64_RP GH	65_At1	66_At1 CFU2	67_As	68_As CFU2	69_Bs	70_Bs CFU2	71_At2	72_At2 CFU2	73_As2	74_As2 CFU2	75_FW 	76_DW 	77_LES	78_YEL 	79_LY 	80_LN10	81_LN16	82_LN22	158_Silique 16	159_Silique 22	161_Germ 10	162_Germ 16	163_Germ 22	164_Width 10	165_Width 16	166_Width 22	167_Chlorosis 10	168_Chlorosis 16	169_Chlorosis 22	170_Anthocyanin 10	171_Anthocyanin 16	172_Anthocyanin 22	173_Leaf serr 10	174_Leaf serr 16	175_Leaf serr 22	176_Leaf roll 10	177_Leaf roll 16	178_Leaf roll 22	179_Rosette Erect 22	182_Hypocotyl length	183_Trichome avg C	184_Trichome avg JA	185_Aphid number	186_Bacterial titer	272_Seedling Growth	273_Vern Growth	274_After Vern Growth	277_Secondary Dormancy	278_Germ in dark	279_DSDS50	280_Seed bank 133-91	281_Storage 7 days	282_Storage 28 days	283_Storage 56 days
7521	Lp2-6	36.3472	25.1667	110.292	59.8333	60.0	52.0	50.0	6.0	1.0	0.0	NA	0.0	1.0	7.14112	84.9821	916.191	14068.2	7868.13	9493.19	31714.9	29127.2	121.675	65.5412	0.792676	1.32314	0.962472	62.0633	0.232191	5.34789	3.22599	2.31668	1.0	1.0	0.0	1.0	48.9	26.4	22.5	18.9	1.111	3.6373	28.1	16.4	32.0	18.2	170.608	32.5831	43.4256	24.7915	83.5842	68.1967	15.0231	40.1016	0.5	5.331	2.0	4.429	8.167	3.164	0.333	4.295	0.0	5.067	0.7159	0.0472	0.0	0.0	0.0	24.0	37.0	44.0	1.4	1.0	5.0	4.0	2.0	5.0	8.0	10.5	1.0	1.0	1.0	0.0	0.0	1.0	1.5	0.5	0.5	0.0	0.0	0.0	0.0	4.93	22.0	36.0	15.0	15.6	0.00809512	0.00159179	0.0648571	0.785265	1.83e-16	7.25115	6.91e-21	62.8872	99.5	100.0
7522	Mr-0	63.4417	34.6667	93.2333	58.0	83.0	62.0	64.0	122.0	1.0	1.0	NA	1.0	1.0	8.63673	94.3633	822.483	14237.0	6788.66	11546.7	29567.3	27445.4	77.9728	60.1803	1.28535	2.06145	1.04726	80.5205	0.194139	6.45885	3.84714	3.20787	1.0	0.0	1.0	0.0	90.5	54.6	49.8	28.5	2.695	1.0036	34.0	18.2	NA	NA	176.851	18.1528	59.6371	30.4662	104.979	90.1982	15.0353	45.4022	3.5	5.874	6.2	4.165	9.833	5.223	3.5	5.532	1.333	5.056	0.8546	0.0501	0.0	0.0	0.0	25.0	58.0	52.0	1.6	1.5	5.0	3.0	2.0	3.4	6.5	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	4.7	23.3	19.0	25.7	13.3	0.00736444	0.00101092	0.0778504	NA	NA	182.523	4.70369	0.0	0.0	0.0
7523	Pna-17	63.8417	27.6667	200.0	68.6667	57.0	60.0	60.0	37.0	1.0	0.0	0.0	1.0	1.0	7.75999	91.9594	482.76	15589.3	7615.41	7435.12	28554.0	32937.3	108.643	61.9715	1.00767	1.67689	0.798251	79.8934	0.124485	5.09902	3.00749	2.70447	0.0	NA	1.0	0.0	86.7	45.8	42.0	24.2	0.889	1.8292	28.9	20.0	58.4	76.4	180.59	32.181	92.2434	17.9388	120.382	110.102	11.6864	28.7373	1.333	3.826	0.5	4.324	6.0	3.338	1.667	5.152	0.667	5.217	1.1058	0.0766	0.0	0.0	0.0	20.0	50.0	51.0	1.5	1.4	5.0	3.0	2.0	3.1	8.4	9.7	0.0	1.0	0.0	0.0	0.0	0.0	0.75	0.75	1.0	0.0	0.0	0.0	1.0	5.29	53.8	40.0	16.0	13.0	0.00677704	0.00390185	0.0766036	0.0	92.0833	45.8356	2.67857	0.0	5.75	76.2662
7524	Rmx-A02	47.0278	24.1667	200.0	67.2	51.0	55.0	73.0	13.0	NA	NA	NA	NA	NA	8.60066	101.303	650.47	14447.9	7149.32	9025.78	37883.3	29034.3	90.4392	57.9917	1.09275	2.84462	1.32372	65.5009	0.175889	5.8813	2.35355	3.09897	0.0	0.0	0.0	0.0	NA	NA	NA	NA	0.572	2.0003	36.5	30.4	54.1	61.5	178.862	43.5212	64.1773	29.083	103.769	93.528	10.212	39.3815	2.0	2.796	2.667	5.075	8.333	2.896	1.5	4.376	2.167	5.237	1.0361	0.0703	0.0	0.0	0.0	15.0	51.0	80.0	1.3	1.5	5.0	3.0	2.0	2.7	8.2	7.6	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.75	1.0	1.0	1.0	0.0	1.0	5.97	24.8	36.0	21.5	14.1	0.00633838	0.0026201	0.0681841	0.0510204	80.1555	34.2053	0.0	0.0	33.5	97.5
7525	Rmx-A180	31.5	24.1667	115.542	78.5	46.0	41.0	43.0	43.0	1.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	0.0	1.0	41.1	25.8	22.9	20.1	0.138	0.7095	26.9	16.5	31.8	15.4	162.033	39.4279	31.425	19.1054	68.5318	50.4276	18.0362	37.145	0.667	4.431	1.8	4.065	8.333	3.688	1.0	5.347	0.8	5.462	1.1286	0.0777	0.0	0.0	0.0	15.0	18.0	30.0	1.4	1.0	5.0	3.0	2.0	3.0	7.9	8.4	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	4.43	27.3	51.8	66.3	13.8	0.00620613	0.00209178	0.0528131	NA	NA	66.7748	-43.1652	0.0	4.75	31.5769
7526	Pna-10	52.0417	29.1667	200.0	74.4	53.0	60.0	87.0	8.0	1.0	0.0	0.0	NA	0.0	6.47943	84.1626	1295.14	14320.7	8549.19	10166.5	36372.2	27637.7	82.0072	62.1557	1.32145	3.76133	1.27986	81.6843	0.138026	6.24214	2.63265	2.8832	0.0	0.0	1.0	0.0	NA	NA	NA	NA	0.181	0.7381	36.5	31.3	49.3	59.4	180.167	27.0369	55.0003	36.3303	102.247	91.2379	10.4812	47.0635	1.833	5.15	0.333	4.383	5.0	3.947	1.0	3.335	0.5	4.481	0.6675	0.0486	0.0	0.0	0.0	17.0	54.0	31.0	1.6	1.1	5.0	3.0	2.0	3.5	8.0	10.7	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.5	1.0	1.0	1.0	0.0	1.0	5.03	35.0	38.3	36.5	12.4	0.00622614	0.00556702	0.151147	0.109524	96.1155	46.7985	4.32e-16	-4.25e-15	15.4	82.2222
8213	Pro-0	25.0	18.8333	65.1667	37.0	44.0	29.0	27.0	79.0	0.0	0.0	1.0	0.0	0.0	7.13425	97.2421	998.867	13492.5	10904.7	9440.34	36756.0	25090.5	69.3662	53.915	1.51997	2.74811	1.08796	58.684	0.230791	6.01421	4.11131	3.00015	1.0	1.0	1.0	1.0	31.6	17.0	20.0	18.2	0.335	1.1361	25.1	10.4	23.4	10.3	126.735	29.8788	24.4698	16.3999	57.4318	40.6584	16.8958	32.3076	3.167	5.463	2.333	4.922	8.167	3.538	2.5	5.517	3.167	5.706	1.3293	0.0774	0.0	0.0	0.0	15.0	10.0	11.0	1.5	1.0	5.0	3.0	2.0	5.0	6.0	8.5	0.0	1.0	0.0	1.0	1.0	0.0	0.5	0.75	0.75	1.0	0.0	0.0	0.0	4.63	34.5	39.0	25.5	16.4	0.00726701	0.00463918	0.0932407	0.0988183	48.3814	134.413	28.9785	0.0	0.25	0.0
8214	Gy-0	37.6806	25.8333	94.7014	45.8333	51.0	48.0	42.0	21.0	1.0	0.0	0.0	1.0	1.0	6.01191	84.535	681.613	11776.2	9050.24	12751.3	34925.9	21909.0	89.6207	63.6286	1.07219	3.49482	1.4351	78.5553	0.197736	7.61052	3.17274	3.41204	1.0	1.0	0.0	1.0	46.0	27.4	NA	19.1	0.96	1.1831	25.0	16.0	31.0	19.9	160.017	35.406	35.4244	23.248	73.3745	57.9582	15.051	38.1124	1.333	4.577	2.5	3.815	4.333	2.748	0.0	3.318	0.167	3.055	0.2463	0.0204	1.0	0.0	1.0	15.0	29.0	22.0	1.6	1.2	7.0	4.0	3.0	3.5	7.5	10.5	0.0	1.0	0.0	1.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	1.0	6.35	43.8	44.8	12.3	15.9	0.00913833	0.00148823	0.0995303	0.200399	77.6094	39.3506	0.0	1.185	19.75	88.0653
8215	Fei-0	33.6667	24.0	103.035	59.6667	51.0	45.0	37.0	23.0	1.0	NA	0.0	1.0	0.0	5.96445	87.0448	1884.19	14386.9	9390.08	12597.9	26409.9	28227.1	72.4784	57.3965	1.44974	4.31711	0.591849	67.2983	0.317678	7.6038	1.85663	3.5362	NA	NA	NA	NA	NA	22.8	20.4	17.9	0.839	1.3153	25.3	15.0	NA	14.1	154.676	42.3132	29.091	16.4776	62.924	45.4444	16.8298	33.4555	3.333	6.248	4.333	5.237	5.667	5.552	1.0	5.763	1.0	5.823	1.0197	0.0647	1.0	0.0	1.0	18.0	22.0	25.0	1.4	1.0	7.0	3.0	3.0	4.0	9.0	11.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.5	1.0	0.0	0.0	1.0	5.92	39.0	47.8	22.3	14.6	0.0097348	0.00239166	0.0481773	0.294366	-1.17e-18	73.1861	-23.5386	0.68	3.41346	17.2798
8222	Lis-2	200.0	41.25	200.0	72.5	90.0	98.0	90.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	69.7	NA	25.4	1.265	0.767	61.5	22.4	83.9	89.7	173.074	21.8225	126.273	15.2843	106.381	121.668	11.8221	29.0168	3.833	6.544	2.333	5.428	4.6	3.992	2.667	5.456	3.6	5.262	NA	NA	NA	NA	NA	35.0	44.0	43.0	NA	NA	7.0	3.0	2.0	3.0	8.0	13.2	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.5	0.5	1.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8230	Algutsrum	200.0	46.8	200.0	200.0	97.0	163.0	216.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	21.2	NA	18.5	2.941	2.489	35.2	20.5	200.0	NA	171.934	23.4475	NA	NA	NA	NA	NA	NA	1.333	3.769	3.667	3.597	6.667	2.838	0.833	5.461	0.667	5.307	NA	NA	NA	NA	NA	47.0	96.0	160.0	NA	NA	7.0	3.0	2.0	2.0	7.5	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.5	1.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8231	Brö1-6	95.0417	NA	NA	NA	91.0	116.0	126.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	116.4	63.8	27.1	1.882	0.903	32.0	22.5	NA	NA	180.884	32.9899	92.2244	NA	NA	NA	NA	NA	2.5	3.445	1.333	4.093	8.667	4.774	0.5	3.782	0.167	5.084	NA	NA	NA	NA	NA	42.0	60.0	90.0	NA	NA	5.0	3.0	2.0	2.0	6.5	9.2	0.0	1.0	1.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8233	Dem-4	41.5208	46.0	NA	NA	59.0	79.0	73.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	73.6	51.4	37.4	0.627	1.875	49.4	43.4	123.0	68.5	181.484	45.994	74.4652	27.6007	107.756	102.199	5.98704	40.348	2.5	2.763	2.0	4.988	1.667	5.114	0.833	5.053	1.833	4.975	NA	NA	NA	NA	NA	24.0	43.0	62.0	NA	NA	7.0	3.0	2.0	2.5	6.3	11.5	1.0	1.0	1.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8235	Hod	21.0	23.75	NA	NA	60.0	71.0	58.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.4	33.8	25.6	18.2	1.169	0.825	29.0	15.5	49.3	48.3	176.566	39.6814	63.244	33.7558	110.32	100.115	10.7429	44.0541	1.0	4.401	0.0	5.055	8.0	4.218	0.833	5.465	1.0	5.152	NA	NA	NA	NA	NA	22.0	45.0	52.0	NA	NA	7.0	3.0	2.0	2.7	5.6	10.5	0.0	1.0	1.0	0.0	1.0	0.0	1.5	0.75	1.5	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8236	HSm	35.6736	27.0	97.8681	60.0	91.0	44.0	31.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.7	23.2	NA	18.9	0.114	1.072	27.8	15.5	33.3	16.9	177.386	41.9794	30.3491	19.3497	64.2208	49.6661	15.6034	34.2844	0.833	3.043	0.333	3.688	2.0	4.264	0.5	3.272	0.167	5.576	NA	NA	NA	NA	NA	21.0	21.0	15.0	NA	NA	7.0	3.0	2.0	2.0	8.0	12.5	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.75	0.75	0.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8237	Kävlinge-1	200.0	38.4	200.0	128.5	97.0	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	125.0	94.8	25.0	1.063	1.385	NA	NA	200.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.667	3.269	2.167	3.998	5.167	5.209	0.0	3.982	0.5	3.825	NA	NA	NA	NA	NA	32.0	23.0	NA	NA	NA	7.0	3.0	4.0	0.7	6.6	NA	0.0	0.0	NA	0.0	1.0	0.0	0.5	1.0	NA	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8239	Köln	28.5	25.3333	91.7014	55.8	52.0	37.0	29.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.6	22.4	22.6	21.0	0.062	2.269	30.0	17.0	28.0	12.1	163.14	34.8574	28.5456	19.8578	68.457	48.5086	19.5501	39.6777	1.833	4.47	1.667	3.212	10.0	5.39	1.167	5.077	1.333	3.723	NA	NA	NA	NA	NA	18.0	14.0	14.0	NA	NA	7.0	3.0	2.0	2.7	9.5	10.5	0.0	0.0	1.0	0.0	0.0	1.0	0.5	0.5	0.5	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8240	Kulturen-1	200.0	42.5	200.0	200.0	93.0	122.0	250.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	114.6	125.0	40.9	1.434	0.86	NA	NA	NA	NA	174.339	24.1065	NA	NA	NA	NA	NA	NA	2.0	3.905	4.0	4.088	5.5	4.439	1.2	2.826	1.667	3.985	NA	NA	NA	NA	NA	43.0	84.0	224.0	NA	NA	7.0	3.0	2.0	2.3	7.5	11.2	0.0	1.0	1.0	0.0	0.0	0.0	0.5	1.0	1.5	0.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8241	Liarum	NA	37.0	157.021	73.5	73.0	66.0	43.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.3	33.4	NA	31.0	0.37	1.146	40.0	25.3	49.3	42.0	189.027	25.6275	52.2428	30.7219	93.9326	82.9444	10.7168	41.578	0.833	2.449	0.333	3.977	3.333	3.639	0.667	3.637	0.5	4.724	NA	NA	NA	NA	NA	37.0	50.0	29.0	NA	NA	7.0	3.0	2.0	3.8	10.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.75	0.75	0.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8242	Lillö-1	200.0	48.8333	200.0	200.0	120.0	100.0	250.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	116.2	44.0	1.248	0.636	39.7	38.8	NA	NA	190.945	25.6702	NA	NA	NA	NA	NA	NA	0.667	3.877	1.167	5.007	3.5	4.589	2.667	4.999	3.833	6.03	NA	NA	NA	NA	NA	50.0	44.0	254.0	NA	NA	5.0	3.0	2.0	3.0	7.6	8.8	0.0	0.0	1.0	0.0	0.0	1.0	0.5	0.5	0.75	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8243	PHW-2	93.0417	28.5	200.0	NA	66.0	69.0	51.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87.4	36.2	29.3	19.6	3.598	0.958	NA	NA	NA	NA	157.749	38.5269	66.8893	25.6035	103.919	92.7519	12.145	37.451	2.833	5.468	1.167	4.851	6.333	2.623	0.167	3.815	1.333	4.82	NA	NA	NA	NA	NA	62.0	58.0	39.0	NA	NA	7.0	3.0	2.0	3.2	7.2	10.6	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.5	1.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8245	Seattle-0	34.25	25.0	83.0	33.6667	46.0	47.0	47.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.0	28.0	21.0	18.4	0.362	0.76	25.6	15.6	29.0	16.1	158.899	47.589	27.2739	19.9856	64.3989	47.4199	16.7447	37.011	1.167	5.304	2.5	4.44	8.167	3.779	0.333	5.548	0.333	4.163	NA	NA	NA	NA	NA	18.0	30.0	38.0	NA	NA	7.0	3.0	2.0	2.2	7.4	11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8247	San-2	200.0	44.75	200.0	70.8333	87.0	93.0	96.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.0	77.0	NA	27.5	3.151	2.093	33.6	27.7	94.1	110.8	183.634	30.4749	159.843	NA	NA	NA	NA	NA	1.833	4.803	2.333	5.032	6.667	5.058	0.167	4.662	1.0	4.58	NA	NA	NA	NA	NA	42.0	70.0	78.0	NA	NA	5.0	3.0	2.0	2.7	7.0	9.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8249	Vimmerby	200.0	41.1667	200.0	NA	81.0	98.0	109.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.8	89.8	125.0	20.5	1.183	1.281	NA	NA	55.0	95.4	174.311	24.4577	103.671	21.3641	134.407	132.992	1.92336	23.1694	3.667	4.354	3.167	5.594	2.667	5.051	2.833	5.166	1.6	4.41	NA	NA	NA	NA	NA	33.0	42.0	60.0	NA	NA	7.0	3.0	2.0	2.1	5.2	7.5	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
